RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10
271750,Nauck,Arlington,VA,Washington,Arlington,2123,159200,157600,156000,154800,153800,153100,152100,150900,150200,150500,150500,150400,149800,148500,146600,144300,143200,144500,146000,147000,148000,148400,148800,149300,149400,149100,149200,149400,149800,150400,151400,153200,154900,156400,158200,160200,161700,162800,164100,166400,168800,170300,171500,172400,173300,173500,173600,173800,175100,178600,182400,183700,183300,183400,184500,186900,189800,192600,194600,195900,197000,198700,201300,204900,207900,210500,212700,214700,216400,219600,224800,231400,236700,240400,243200,247200,252500,258000,263300,268100,271600,274200,277900,281900,285800,288800,292500,297800,303500,307800,312500,317700,323300,328600,334100,340400,349000,357600,364700,370100,375600,381700,387700,392400,397200,402800,407100,411600,418000,424600,429400,433800,439600,445400,451200,457600,463800,466800,467700,467400,466900,466900,467600,467700,467400,467100,466400,466300,466700,469100,473100,476300,476200,476100,476700,475000,470100,466600,462900,457200,451800,446900,439900,432800,426800,421800,417700,414000,410600,407200,404400,402300,398600,395000,394400,395000,394200,393900,395200,397300,399200,399600,398900,397400,399700,404100,404800,401600,399500,396300,392900,392100,392800,393700,394200,393200,391900,392500,395200,399400,403600,406300,407000,407400,409000,411300,413000,415200,416300,416000,415600,415900,416000,415800,415600,416700,417900,417000,417000,420300,422600,422000,422900,427100,432300,438600,446000,452000,455500,457400,458500,459900,462600,465900,468400,467300,465000,464700,464400,461800,459500,457800,458500,461200,462900,463300,463400,463300,463800,465700,466900,466600,465800,467400,471300,474600,476300,477200,476700,477300,479100,480100,480400,481000,482200,484800,487700
121702,Deanwood,Washington,DC,Washington,District of Columbia,2140,,,,,,,,,,,,,,,,,,,,,,,,,,,78800,81000,83500,86200,88000,89300,91200,91900,89500,85800,84200,84900,86000,85800,85100,84200,83300,82600,80900,78000,75900,75800,76100,76900,77400,77300,77200,77500,77300,76800,76600,76900,77200,78000,79300,80400,81300,82400,83100,83800,85300,86900,88400,90300,92700,95000,96400,97600,99000,100500,101500,102300,103300,103700,103600,103900,105200,106400,107600,108900,109600,109800,110600,112400,114300,116300,118900,121600,124300,126800,129200,131500,134500,138200,141600,144200,146800,150100,154000,158300,162400,165800,168300,170700,173500,176600,178600,179700,181200,183800,186900,190800,194900,198500,201900,205800,209600,213000,215700,217800,219100,220200,221900,222900,222500,222700,224500,225200,225600,228500,234200,238600,239600,238200,236200,235100,234500,232000,228100,225500,223500,220600,217600,216100,216300,217100,214800,209400,205000,203500,201900,200100,199300,198000,196000,193900,192100,190100,190900,193900,195500,194600,194000,193500,192000,189600,187400,187100,187300,187300,186100,184000,181500,180400,179400,178000,175600,173000,170200,168000,166100,165400,165700,166300,166800,167700,169200,170600,171700,172000,171000,169400,169100,170000,171300,172100,173000,174100,175400,177400,180600,185000,190100,193300,194200,194200,193800,193600,195300,198400,200800,202800,204200,204900,206000,208600,212400,215600,216600,216300,216600,216500,216700,218400,222800,229000,233800,236200,237500,238400,240000,244400,249200,252300,254800,255200,253600,252700,254600,257700,261200
271678,Arlington Ridge,Arlington,VA,Washington,Arlington,2157,211900,207700,209100,214100,217700,218400,217300,217100,218300,218500,218000,217900,218500,219600,220600,219100,216800,216100,217100,219200,221200,222400,223300,225800,228300,230100,230800,231300,232300,234800,238000,241300,244000,245400,246000,248200,252300,254300,253800,253000,253700,255100,255800,254600,253100,252900,254500,256600,259600,264700,271900,278400,282500,284500,287500,292400,298000,304000,309800,313800,317300,320100,322000,324400,328700,335100,342600,348700,351900,355300,360900,367800,373000,376300,379600,384200,391000,397700,402900,407700,413200,417800,422200,427900,434800,442600,450000,456500,461600,466200,471200,476900,483300,491800,500300,507500,514800,521600,527000,533100,541300,549200,556800,565200,573500,579200,583800,590500,600000,610100,619500,627800,634600,639900,642800,645600,649500,651200,650000,646900,642800,641000,642700,642800,640700,637300,633700,631700,628200,623300,621500,624200,624500,621600,618100,615700,610900,604000,597100,590900,585400,580800,577000,574000,571700,569300,564600,558800,556900,560300,564400,565200,566300,570300,574700,577200,579600,582000,584100,585000,585500,586200,587500,587400,596600,613600,623400,621800,620000,618100,617300,620400,624000,627400,629600,630900,626200,619600,615500,616300,616900,615200,612400,611900,612900,613800,617200,623600,628000,628800,630500,630600,630100,633200,642200,651900,659300,661500,663000,665800,665100,661300,661800,669600,680400,690200,695100,696700,697400,696800,695600,696400,699000,699300,697200,694400,692300,691400,692500,693700,694000,693600,696800,701400,702200,701600,704800,709600,715000,722300,727100,727300,726400,727100,726800,726700,727200,726200,722400,718700,714300,710000,705900,701900,698800,700900,704900
242690,Columbia Forest,Arlington,VA,Washington,Arlington,2189,112300,111400,109400,108400,107400,106900,106900,106300,104000,102600,103400,103100,100300,98100,97500,96600,96200,96500,98000,99300,100400,101000,101200,100600,100300,99900,99700,101200,102300,102000,101500,103100,104900,106900,108800,110700,111400,111500,110900,110000,109100,109200,110200,111200,111800,112400,112500,112400,113600,115800,117400,118700,119800,119300,118600,119300,120600,122000,122600,122800,123500,124700,126600,128400,129300,130700,134000,137000,139400,141500,144100,147300,150100,152500,154900,157100,159900,163000,166300,169500,172700,176100,180800,185300,188100,190000,191300,191800,195300,202000,204900,204000,205700,211000,213900,214000,215900,222700,229600,236000,241700,245300,246900,251400,257600,263500,268600,273700,279400,285100,290100,294400,299000,303400,307100,306500,302900,299800,299900,301000,302500,302700,302700,301500,298900,295800,295300,297300,298300,297300,297500,300400,301300,300500,300300,299900,297500,295700,295000,293700,290400,284500,276700,270200,266100,263600,264100,268600,271500,271400,271000,270500,268600,267100,267800,267800,264700,260000,254600,249000,246400,245500,244600,242400,246300,255100,257900,253800,252800,254000,254000,254700,255500,255600,253800,253200,252400,250100,248800,251500,254700,255800,255900,256800,257300,255200,253400,253000,250400,246900,245600,245000,243500,240400,235900,232100,231100,230700,231100,232500,233600,233400,236100,239200,239600,239900,243200,245200,245500,248100,252000,253900,254000,253500,252800,252100,251600,253000,255100,253800,248300,243400,241900,243200,244600,244500,243900,243800,244100,244500,243800,241800,239100,236700,233800,231200,229600,229100,227900,226900,226700,227100,226400,225500,226600,229200,231000
242058,Buckingham,Arlington,VA,Washington,Arlington,2216,85500,84400,83200,82300,82200,82300,82300,82500,83100,83400,83100,83100,83800,84100,82800,81300,80200,79500,79000,78700,78100,77900,78600,79400,79000,77900,77700,78700,79600,80500,81500,82700,83300,83500,83900,84400,84700,85300,86300,87400,89100,90600,91300,92200,93200,93100,92900,93600,94400,96000,98300,100300,101700,103300,104300,105100,106900,109500,111300,112200,113800,115700,117400,118800,119800,121000,124300,127900,130300,133200,137100,141000,145400,149500,153300,156800,160600,165700,171500,176000,180200,184400,188000,191400,194900,197400,199900,203600,208100,210100,211400,214000,219500,227200,236200,244700,253300,262400,270100,278900,288500,297500,303800,309000,312900,315900,319800,324600,329500,334700,338900,342700,348000,353100,356200,358600,360100,359900,356900,352800,349000,347000,346400,343100,335200,328900,326300,325900,324600,321600,318600,317300,315500,314100,313100,311300,310500,308500,302100,295300,292300,289900,287600,286200,284600,282600,281200,277700,271500,268500,271400,274000,273400,272700,273200,273300,273000,272500,272600,273900,275500,275700,275200,274700,276800,280700,284700,287700,289500,287600,284200,282700,283300,283700,283200,283100,280600,276700,273100,272000,271600,271300,269400,268300,269500,271800,273200,272200,270600,271300,273300,273200,272000,269800,268100,268800,269400,267900,267400,268100,268000,267400,267100,267700,270200,276500,285500,293500,298600,301100,301600,304000,307600,308300,305500,302700,303200,305100,304700,303100,302600,301300,299200,299100,300200,300900,300700,298700,295500,294200,293400,291700,290400,290700,291100,290600,289500,288600,288500,287300,284500,281400,279700,277500,274100,274300,277400
245281,Lyon Park,Arlington,VA,Washington,Arlington,2228,216800,216300,217400,219800,221100,220900,221800,222800,223900,225400,226700,226900,227000,227500,226700,224700,222100,220800,220500,221000,221400,221800,222100,222600,222800,222300,221500,222200,224900,228300,231200,234000,237400,240500,243200,245500,246200,246800,250300,254700,258400,261600,263900,263900,262600,262200,265500,269600,274500,280200,286200,292100,297400,300500,303800,309500,318100,327400,333300,336400,341400,347900,351900,352400,352900,354700,357100,361000,365300,368100,371600,378200,385000,390500,396300,402600,410200,420200,430600,439100,447000,455500,463400,471400,478900,484700,489900,497400,506400,515500,523400,530900,537400,544200,552900,563100,573400,582100,590500,600000,608200,613500,618700,623100,626500,631400,637600,643600,649900,658500,665900,670700,675500,681200,685500,689300,692000,689600,685200,682500,681300,679900,678600,676900,673400,669800,668900,669400,669900,671600,673000,672700,672000,670800,668900,667700,666700,664400,659800,657100,658200,659400,659300,661000,661200,660800,661500,660000,655800,652300,649000,646000,643100,640100,640200,640000,639000,640700,644500,647100,650200,654300,658400,661700,666100,674000,679600,678300,673200,666900,663700,666300,671500,676600,679300,678800,676300,673600,670300,671600,677600,681300,679000,676600,675700,675200,676800,678700,679000,680900,684300,685500,684100,681300,680300,681100,681400,680500,682600,685400,687300,689000,694300,701500,709000,715400,722800,730800,737300,739600,741300,747300,755000,757300,754300,751700,754300,760800,766900,770700,774700,780600,790100,797100,796600,795000,796400,796800,795800,796500,794900,791000,787600,787300,787200,786700,787800,788700,787600,787300,789500,794000,799000,800000,799300,800200,801100
121815,Woodley Park,Washington,DC,Washington,District of Columbia,2252,,,,,,,,,,,,,,,,,,,,,,,,,,,277500,280800,280900,282400,283700,285400,285400,283300,284300,290200,293700,295600,302200,308800,311900,313400,314900,316900,320300,328300,331300,327000,324200,332200,339300,344100,349800,358400,361400,360200,360100,363100,368300,372500,381400,395100,405900,407400,410800,414900,419600,422600,421600,413100,411200,416300,421700,429400,439600,446400,449400,452000,454600,459400,463000,463100,465400,472200,482300,491300,500800,508700,511600,520600,536000,551600,565100,580600,592800,594300,584100,575600,579000,588000,595400,600800,606500,609100,617300,637300,649300,651600,657200,666400,675000,682600,686100,684900,687200,695000,703000,701700,698300,695400,693400,691700,687400,680300,680900,683500,677100,672800,670900,672200,682700,700500,716000,722900,715300,709400,713800,723600,728800,724400,718000,712800,700200,684800,673300,659600,652700,647000,636400,627000,627400,625600,624800,626300,629000,629800,629400,629700,629600,630100,628900,625700,624500,628700,621000,605800,599100,605300,613300,620600,624500,623400,617700,606300,596600,599400,609300,609000,602700,600800,600100,600900,606300,612300,615800,621600,625100,622400,621300,625800,630600,627700,624000,623300,622500,621100,621700,621700,620800,619900,621500,627900,632300,633300,635700,640400,642700,645600,651900,664600,674000,673200,670600,676400,683800,685900,678700,667500,661700,664300,668600,670200,663800,651200,642500,644100,645300,641300,633500,628900,635900,645900,646500,648300,658200,668500,672100,664600,654100,656100,671600,687300,692300,690100,689600,684900,676300
121677,Bloomingdale,Washington,DC,Washington,District of Columbia,2257,,,,,,,,,,,,,,,,,,,,,,,,,,,127900,130200,130900,130800,131300,130200,127800,126600,127600,128300,127200,126500,127900,130500,133000,135700,138300,139900,140500,141600,142900,144100,147100,152200,155800,156600,156200,155800,154100,153600,155800,158700,160300,161800,163400,164400,165800,169200,173200,174500,173900,175300,180200,186800,194000,200600,206600,213900,221800,226500,228400,229900,233200,237400,240500,242200,244900,248000,251300,254700,258000,262700,270200,279100,287600,295600,302300,308400,314200,319300,324500,330200,337500,345900,353400,361700,371900,379900,383500,386700,393300,401600,408100,413300,418900,422700,425200,428500,432500,437000,441600,445000,448200,454500,460300,461600,461600,465800,472400,476900,478700,479300,479800,476300,467500,459000,452900,448900,445500,440900,434100,429500,428100,428800,427700,425800,425000,422800,419100,416600,414900,413200,411300,407000,400800,393800,385200,378900,377600,377400,375700,373700,373400,374200,376100,376300,375200,372700,379900,394100,403300,406100,411400,416700,419000,420000,420400,422000,425700,432800,435400,430800,426200,426800,429600,431700,433500,435800,438000,440600,441300,439600,439500,443900,448300,451300,455600,462500,468700,473000,478100,485600,489100,490000,493000,496200,496800,500000,505200,511900,520400,525500,527400,533100,546900,564200,579100,590900,600300,608700,615700,620400,622000,625500,632900,640200,648000,655900,660600,663000,668400,672300,674300,678600,686500,694700,699900,702900,709400,716300,716900,716200,721500,728400,731100,730800,728600,728900,731600,732900,732400
273010,Braddock Road Metro,Alexandria,VA,Washington,Alexandria City,2278,166100,167300,167800,166900,164200,160600,157700,156800,156900,156900,158200,161500,162900,162300,160800,159500,159000,159600,161300,164100,167200,169500,172700,175800,177300,179200,182400,184700,186100,188700,191900,194200,195100,197000,198900,200000,201900,203000,203900,205600,206600,207400,209900,211700,211700,212500,213100,213000,212700,214000,216100,219500,224300,228100,230100,232200,235100,236700,238700,239900,240300,241200,243600,245500,248300,251800,255300,258700,263400,268800,273900,278900,284500,290200,295300,299100,303400,308300,313900,319600,324700,329300,334900,340600,344800,348600,353100,358900,364100,368400,371400,374700,379300,385100,390900,398900,408900,418700,427800,439700,451600,461500,468900,474100,480300,489200,496000,500000,506200,512100,515600,519600,524700,528000,531200,534800,534500,531700,529600,527900,526000,524800,522100,515000,507100,505100,506800,509200,510300,510500,510400,510900,510200,510100,509400,507500,505500,502900,499600,496500,492900,490300,489600,488200,484600,481100,478600,476900,475200,471900,467500,464800,465100,464700,462400,460700,461200,462900,466800,473400,479100,482600,486700,489100,492500,495200,496500,497800,500800,498500,493400,488700,489300,492100,493200,493700,495600,498100,499700,498300,495100,495400,499300,504100,504500,501500,499600,498600,498000,499000,500900,502300,503600,505100,506400,506000,504400,503500,503400,506300,509500,512400,517100,523000,526900,532600,540500,547600,552500,555600,557000,555700,553000,551600,551200,553000,557500,562000,562700,560100,556700,558300,563600,568400,569300,568000,566900,568800,572600,575100,575000,574200,575800,580400,587100,590000,589100,589200,591700,594200,595700,595300,593700,593400,596100,598300,598300
121756,Marshall Heights,Washington,DC,Washington,District of Columbia,2311,,,,,,,,,,,,,,,,,,,,,,,,,,,82900,84300,84100,83400,82400,81400,80900,79700,77500,75000,73100,72600,73500,73900,74300,75400,76500,76700,74300,72700,73400,74900,76000,78100,79800,81000,81900,82600,83200,83900,84600,84200,82600,81000,80800,81500,81700,81800,82600,83600,83800,84200,85400,87400,89700,92000,93700,95300,97100,97500,96700,95900,96200,97200,98700,99700,101400,103600,105400,106700,108700,111300,113500,115100,117000,119400,122000,124600,126800,128700,130200,131600,133100,134800,136400,138500,140100,141400,143500,145800,147600,150000,153400,157300,161500,165800,169400,172700,176100,179100,181700,184500,187400,189400,190500,191900,194000,195200,195800,197700,200500,201900,202800,205200,207700,208800,210200,209900,208400,209200,210800,210400,210800,212800,213500,213100,213000,212500,211500,209900,207700,205000,203600,204100,204300,203100,201500,200300,198900,197600,196400,195400,193900,191700,190000,186400,181600,178900,177700,175400,174000,173900,173400,173200,173300,174000,174700,175800,174700,173200,172300,171400,170200,170000,169600,168300,166800,165700,164100,162700,161600,160400,159400,159400,159700,159400,158300,157600,157700,157400,156200,155400,154900,154700,154600,155000,155600,155800,155100,155100,157000,159200,160200,162500,166700,169500,170900,171800,172700,173600,176300,179800,182000,182400,183700,186900,190800,194200,195800,195200,193900,192300,192600,195400,200100,204700,208400,210000,211200,212400,215300,218600,220500,223300,230300,235800,237900,240800,244900,245600,245100
121719,Fort Dupont,Washington,DC,Washington,District of Columbia,2357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214600,222200,228700,234000,239200,244000,247400,250600,252500,252600,253500,255800,257200,258200,260600,263400,265300,266800,267500,268600,269800,269300,268600,267800,265200,262600,260200,256200,252300,250000,249300,248000,245000,242300,240900,239500,238900,239100,239000,238500,238000,236200,233800,231200,228400,224800,221200,219400,218500,217200,215900,216200,215400,214200,213400,213800,213400,212300,210300,208500,206000,203000,199500,197000,195600,194400,191800,188400,187500,187300,187300,186500,184500,181700,180800,179700,178600,179300,181400,183400,186000,188600,189900,190600,193000,195800,197500,199600,203700,207100,208400,208900,209800,210800,212100,213700,215900,217900,219600,222100,225100,227300,229300,231500,232300,234100,238000,242200,245800,249100,251100,253000,256900,261900,266200,268900,270300,269300,267700,267500,268800,270800,273200,274100,273600,274700,278500,282900,286200,289800,293100
